"id","name","type","slug","name_with_type","path","path_with_type","code","parent_code","isDeleted"
"60eaaa6f1173335842c35539","Krông Pa","huyen","krong-pa","Huyện Krông Pa","Krông Pa, Gia Lai","Huyện Krông Pa, Tỉnh Gia Lai","637","64","False"
"60eaaa6f1173335842c3553a","Phú Thiện","huyen","phu-thien","Huyện Phú Thiện","Phú Thiện, Gia Lai","Huyện Phú Thiện, Tỉnh Gia Lai","638","64","False"
"60eaaa6f1173335842c3553b","Chư Pưh","huyen","chu-puh","Huyện Chư Pưh","Chư Pưh, Gia Lai","Huyện Chư Pưh, Tỉnh Gia Lai","639","64","False"
"60eaaa6f1173335842c3553c","Buôn Ma Thuột","thanh-pho","buon-ma-thuot","Thành phố Buôn Ma Thuột","Buôn Ma Thuột, Đắk Lắk","Thành phố Buôn Ma Thuột, Tỉnh Đắk Lắk","643","66","False"
"60eaaa6f1173335842c3553d","Buôn Hồ","thi-xa","buon-ho","Thị Xã Buôn Hồ","Buôn Hồ, Đắk Lắk","Thị Xã Buôn Hồ, Tỉnh Đắk Lắk","644","66","False"
"60eaaa6f1173335842c3553e","Ea H'leo","huyen","ea-h'leo","Huyện Ea H'leo","Ea H'leo, Đắk Lắk","Huyện Ea H'leo, Tỉnh Đắk Lắk","645","66","False"
"60eaaa6f1173335842c3553f","Ea Súp","huyen","ea-sup","Huyện Ea Súp","Ea Súp, Đắk Lắk","Huyện Ea Súp, Tỉnh Đắk Lắk","646","66","False"
"60eaaa6f1173335842c35540","Buôn Đôn","huyen","buon-don","Huyện Buôn Đôn","Buôn Đôn, Đắk Lắk","Huyện Buôn Đôn, Tỉnh Đắk Lắk","647","66","False"
"60eaaa6f1173335842c35541","Cư M'gar","huyen","cu-m'gar","Huyện Cư M'gar","Cư M'gar, Đắk Lắk","Huyện Cư M'gar, Tỉnh Đắk Lắk","648","66","False"
"60eaaa6f1173335842c35542","Krông Búk","huyen","krong-buk","Huyện Krông Búk","Krông Búk, Đắk Lắk","Huyện Krông Búk, Tỉnh Đắk Lắk","649","66","False"
"60eaaa6f1173335842c35543","Krông Năng","huyen","krong-nang","Huyện Krông Năng","Krông Năng, Đắk Lắk","Huyện Krông Năng, Tỉnh Đắk Lắk","650","66","False"
"60eaaa6f1173335842c35544","Ea Kar","huyen","ea-kar","Huyện Ea Kar","Ea Kar, Đắk Lắk","Huyện Ea Kar, Tỉnh Đắk Lắk","651","66","False"
"60eaaa6f1173335842c35545","M'Đrắk","huyen","m'drak","Huyện M'Đrắk","M'Đrắk, Đắk Lắk","Huyện M'Đrắk, Tỉnh Đắk Lắk","652","66","False"
"60eaaa6f1173335842c35546","Krông Bông","huyen","krong-bong","Huyện Krông Bông","Krông Bông, Đắk Lắk","Huyện Krông Bông, Tỉnh Đắk Lắk","653","66","False"
"60eaaa6f1173335842c35547","Krông Pắc","huyen","krong-pac","Huyện Krông Pắc","Krông Pắc, Đắk Lắk","Huyện Krông Pắc, Tỉnh Đắk Lắk","654","66","False"
"60eaaa6f1173335842c35548","Krông A Na","huyen","krong-a-na","Huyện Krông A Na","Krông A Na, Đắk Lắk","Huyện Krông A Na, Tỉnh Đắk Lắk","655","66","False"
"60eaaa6f1173335842c35549","Lắk","huyen","lak","Huyện Lắk","Lắk, Đắk Lắk","Huyện Lắk, Tỉnh Đắk Lắk","656","66","False"
"60eaaa6f1173335842c3554a","Cư Kuin","huyen","cu-kuin","Huyện Cư Kuin","Cư Kuin, Đắk Lắk","Huyện Cư Kuin, Tỉnh Đắk Lắk","657","66","False"
"60eaaa6f1173335842c3554b","Gia Nghĩa","thanh-pho","gia-nghia","Thành phố Gia Nghĩa","Gia Nghĩa, Đắk Nông","Thành phố Gia Nghĩa, Tỉnh Đắk Nông","660","67","False"
"60eaaa6f1173335842c3554c","Đăk Glong","huyen","dak-glong","Huyện Đăk Glong","Đăk Glong, Đắk Nông","Huyện Đăk Glong, Tỉnh Đắk Nông","661","67","False"
"60eaaa6f1173335842c3554d","Cư Jút","huyen","cu-jut","Huyện Cư Jút","Cư Jút, Đắk Nông","Huyện Cư Jút, Tỉnh Đắk Nông","662","67","False"
"60eaaa6f1173335842c3554e","Đắk Mil","huyen","dak-mil","Huyện Đắk Mil","Đắk Mil, Đắk Nông","Huyện Đắk Mil, Tỉnh Đắk Nông","663","67","False"
"60eaaa6f1173335842c3554f","Krông Nô","huyen","krong-no","Huyện Krông Nô","Krông Nô, Đắk Nông","Huyện Krông Nô, Tỉnh Đắk Nông","664","67","False"
"60eaaa6f1173335842c35550","Đắk Song","huyen","dak-song","Huyện Đắk Song","Đắk Song, Đắk Nông","Huyện Đắk Song, Tỉnh Đắk Nông","665","67","False"
"60eaaa6f1173335842c35551","Đắk R'Lấp","huyen","dak-r'lap","Huyện Đắk R'Lấp","Đắk R'Lấp, Đắk Nông","Huyện Đắk R'Lấp, Tỉnh Đắk Nông","666","67","False"
"60eaaa6f1173335842c35552","Tuy Đức","huyen","tuy-duc","Huyện Tuy Đức","Tuy Đức, Đắk Nông","Huyện Tuy Đức, Tỉnh Đắk Nông","667","67","False"
"60eaaa6f1173335842c35553","Đà Lạt","thanh-pho","da-lat","Thành phố Đà Lạt","Đà Lạt, Lâm Đồng","Thành phố Đà Lạt, Tỉnh Lâm Đồng","672","68","False"
"60eaaa6f1173335842c35554","Bảo Lộc","thanh-pho","bao-loc","Thành phố Bảo Lộc","Bảo Lộc, Lâm Đồng","Thành phố Bảo Lộc, Tỉnh Lâm Đồng","673","68","False"
"60eaaa6f1173335842c35555","Đam Rông","huyen","dam-rong","Huyện Đam Rông","Đam Rông, Lâm Đồng","Huyện Đam Rông, Tỉnh Lâm Đồng","674","68","False"
"60eaaa6f1173335842c35556","Lạc Dương","huyen","lac-duong","Huyện Lạc Dương","Lạc Dương, Lâm Đồng","Huyện Lạc Dương, Tỉnh Lâm Đồng","675","68","False"
"60eaaa6f1173335842c35557","Lâm Hà","huyen","lam-ha","Huyện Lâm Hà","Lâm Hà, Lâm Đồng","Huyện Lâm Hà, Tỉnh Lâm Đồng","676","68","False"
"60eaaa6f1173335842c35558","Đơn Dương","huyen","don-duong","Huyện Đơn Dương","Đơn Dương, Lâm Đồng","Huyện Đơn Dương, Tỉnh Lâm Đồng","677","68","False"
"60eaaa6f1173335842c35559","Đức Trọng","huyen","duc-trong","Huyện Đức Trọng","Đức Trọng, Lâm Đồng","Huyện Đức Trọng, Tỉnh Lâm Đồng","678","68","False"
"60eaaa6f1173335842c3555a","Di Linh","huyen","di-linh","Huyện Di Linh","Di Linh, Lâm Đồng","Huyện Di Linh, Tỉnh Lâm Đồng","679","68","False"
"60eaaa6f1173335842c3555b","Bảo Lâm","huyen","bao-lam","Huyện Bảo Lâm","Bảo Lâm, Lâm Đồng","Huyện Bảo Lâm, Tỉnh Lâm Đồng","680","68","False"
"60eaaa6f1173335842c3555c","Đạ Huoai","huyen","da-huoai","Huyện Đạ Huoai","Đạ Huoai, Lâm Đồng","Huyện Đạ Huoai, Tỉnh Lâm Đồng","681","68","False"
"60eaaa6f1173335842c3555d","Đạ Tẻh","huyen","da-teh","Huyện Đạ Tẻh","Đạ Tẻh, Lâm Đồng","Huyện Đạ Tẻh, Tỉnh Lâm Đồng","682","68","False"
"60eaaa6f1173335842c3555e","Cát Tiên","huyen","cat-tien","Huyện Cát Tiên","Cát Tiên, Lâm Đồng","Huyện Cát Tiên, Tỉnh Lâm Đồng","683","68","False"
"60eaaa6f1173335842c3555f","Phước Long","thi-xa","phuoc-long","Thị xã Phước Long","Phước Long, Bình Phước","Thị xã Phước Long, Tỉnh Bình Phước","688","70","False"
"60eaaa6f1173335842c35560","Đồng Xoài","thanh-pho","dong-xoai","Thành phố Đồng Xoài","Đồng Xoài, Bình Phước","Thành phố Đồng Xoài, Tỉnh Bình Phước","689","70","False"
"60eaaa6f1173335842c35561","Bình Long","thi-xa","binh-long","Thị xã Bình Long","Bình Long, Bình Phước","Thị xã Bình Long, Tỉnh Bình Phước","690","70","False"
"60eaaa6f1173335842c35562","Bù Gia Mập","huyen","bu-gia-map","Huyện Bù Gia Mập","Bù Gia Mập, Bình Phước","Huyện Bù Gia Mập, Tỉnh Bình Phước","691","70","False"
"60eaaa6f1173335842c35563","Lộc Ninh","huyen","loc-ninh","Huyện Lộc Ninh","Lộc Ninh, Bình Phước","Huyện Lộc Ninh, Tỉnh Bình Phước","692","70","False"
"60eaaa6f1173335842c35564","Bù Đốp","huyen","bu-dop","Huyện Bù Đốp","Bù Đốp, Bình Phước","Huyện Bù Đốp, Tỉnh Bình Phước","693","70","False"
"60eaaa6f1173335842c35565","Hớn Quản","huyen","hon-quan","Huyện Hớn Quản","Hớn Quản, Bình Phước","Huyện Hớn Quản, Tỉnh Bình Phước","694","70","False"
"60eaaa6f1173335842c35566","Đồng Phú","huyen","dong-phu","Huyện Đồng Phú","Đồng Phú, Bình Phước","Huyện Đồng Phú, Tỉnh Bình Phước","695","70","False"
"60eaaa6f1173335842c35567","Bù Đăng","huyen","bu-dang","Huyện Bù Đăng","Bù Đăng, Bình Phước","Huyện Bù Đăng, Tỉnh Bình Phước","696","70","False"
"60eaaa6f1173335842c35568","Chơn Thành","huyen","chon-thanh","Huyện Chơn Thành","Chơn Thành, Bình Phước","Huyện Chơn Thành, Tỉnh Bình Phước","697","70","False"
"60eaaa6f1173335842c35569","Phú Riềng","huyen","phu-rieng","Huyện Phú Riềng","Phú Riềng, Bình Phước","Huyện Phú Riềng, Tỉnh Bình Phước","698","70","False"
"60eaaa6f1173335842c3556a","Tây Ninh","thanh-pho","tay-ninh","Thành phố Tây Ninh","Tây Ninh, Tây Ninh","Thành phố Tây Ninh, Tỉnh Tây Ninh","703","72","False"
"60eaaa6f1173335842c3556b","Tân Biên","huyen","tan-bien","Huyện Tân Biên","Tân Biên, Tây Ninh","Huyện Tân Biên, Tỉnh Tây Ninh","705","72","False"
"60eaaa6f1173335842c3556c","Tân Châu","huyen","tan-chau","Huyện Tân Châu","Tân Châu, Tây Ninh","Huyện Tân Châu, Tỉnh Tây Ninh","706","72","False"
"60eaaa6f1173335842c3556d","Dương Minh Châu","huyen","duong-minh-chau","Huyện Dương Minh Châu","Dương Minh Châu, Tây Ninh","Huyện Dương Minh Châu, Tỉnh Tây Ninh","707","72","False"
"60eaaa6f1173335842c3556e","Châu Thành","huyen","chau-thanh","Huyện Châu Thành","Châu Thành, Tây Ninh","Huyện Châu Thành, Tỉnh Tây Ninh","708","72","False"
"60eaaa6f1173335842c3556f","Hòa Thành","thi-xa","hoa-thanh","Thị xã Hòa Thành","Hòa Thành, Tây Ninh","Thị xã Hòa Thành, Tỉnh Tây Ninh","709","72","False"
"60eaaa6f1173335842c35570","Gò Dầu","huyen","go-dau","Huyện Gò Dầu","Gò Dầu, Tây Ninh","Huyện Gò Dầu, Tỉnh Tây Ninh","710","72","False"
"60eaaa6f1173335842c35571","Bến Cầu","huyen","ben-cau","Huyện Bến Cầu","Bến Cầu, Tây Ninh","Huyện Bến Cầu, Tỉnh Tây Ninh","711","72","False"
"60eaaa6f1173335842c35572","Trảng Bàng","thi-xa","trang-bang","Thị xã Trảng Bàng","Trảng Bàng, Tây Ninh","Thị xã Trảng Bàng, Tỉnh Tây Ninh","712","72","False"
"60eaaa6f1173335842c35573","Thủ Dầu Một","thanh-pho","thu-dau-mot","Thành phố Thủ Dầu Một","Thủ Dầu Một, Bình Dương","Thành phố Thủ Dầu Một, Tỉnh Bình Dương","718","74","False"
"60eaaa6f1173335842c35574","Bàu Bàng","huyen","bau-bang","Huyện Bàu Bàng","Bàu Bàng, Bình Dương","Huyện Bàu Bàng, Tỉnh Bình Dương","719","74","False"
"60eaaa6f1173335842c35575","Dầu Tiếng","huyen","dau-tieng","Huyện Dầu Tiếng","Dầu Tiếng, Bình Dương","Huyện Dầu Tiếng, Tỉnh Bình Dương","720","74","False"
"60eaaa6f1173335842c35576","Bến Cát","thi-xa","ben-cat","Thị xã Bến Cát","Bến Cát, Bình Dương","Thị xã Bến Cát, Tỉnh Bình Dương","721","74","False"
"60eaaa6f1173335842c35577","Phú Giáo","huyen","phu-giao","Huyện Phú Giáo","Phú Giáo, Bình Dương","Huyện Phú Giáo, Tỉnh Bình Dương","722","74","False"
"60eaaa6f1173335842c35578","Tân Uyên","thi-xa","tan-uyen","Thị xã Tân Uyên","Tân Uyên, Bình Dương","Thị xã Tân Uyên, Tỉnh Bình Dương","723","74","False"
"60eaaa6f1173335842c35579","Dĩ An","thanh-pho","di-an","Thành phố Dĩ An","Dĩ An, Bình Dương","Thành phố Dĩ An, Tỉnh Bình Dương","724","74","False"
"60eaaa6f1173335842c3557a","Thuận An","thanh-pho","thuan-an","Thành phố Thuận An","Thuận An, Bình Dương","Thành phố Thuận An, Tỉnh Bình Dương","725","74","False"
"60eaaa6f1173335842c3557b","Bắc Tân Uyên","huyen","bac-tan-uyen","Huyện Bắc Tân Uyên","Bắc Tân Uyên, Bình Dương","Huyện Bắc Tân Uyên, Tỉnh Bình Dương","726","74","False"
"60eaaa6f1173335842c3557c","Biên Hòa","thanh-pho","bien-hoa","Thành phố Biên Hòa","Biên Hòa, Đồng Nai","Thành phố Biên Hòa, Tỉnh Đồng Nai","731","75","False"
"60eaaa6f1173335842c3557d","Long Khánh","thanh-pho","long-khanh","Thành phố Long Khánh","Long Khánh, Đồng Nai","Thành phố Long Khánh, Tỉnh Đồng Nai","732","75","False"
"60eaaa6f1173335842c3557e","Tân Phú","huyen","tan-phu","Huyện Tân Phú","Tân Phú, Đồng Nai","Huyện Tân Phú, Tỉnh Đồng Nai","734","75","False"
"60eaaa6f1173335842c3557f","Vĩnh Cửu","huyen","vinh-cuu","Huyện Vĩnh Cửu","Vĩnh Cửu, Đồng Nai","Huyện Vĩnh Cửu, Tỉnh Đồng Nai","735","75","False"
"60eaaa6f1173335842c35580","Định Quán","huyen","dinh-quan","Huyện Định Quán","Định Quán, Đồng Nai","Huyện Định Quán, Tỉnh Đồng Nai","736","75","False"
"60eaaa6f1173335842c35581","Trảng Bom","huyen","trang-bom","Huyện Trảng Bom","Trảng Bom, Đồng Nai","Huyện Trảng Bom, Tỉnh Đồng Nai","737","75","False"
"60eaaa6f1173335842c35582","Thống Nhất","huyen","thong-nhat","Huyện Thống Nhất","Thống Nhất, Đồng Nai","Huyện Thống Nhất, Tỉnh Đồng Nai","738","75","False"
"60eaaa6f1173335842c35583","Cẩm Mỹ","huyen","cam-my","Huyện Cẩm Mỹ","Cẩm Mỹ, Đồng Nai","Huyện Cẩm Mỹ, Tỉnh Đồng Nai","739","75","False"
"60eaaa6f1173335842c35584","Long Thành","huyen","long-thanh","Huyện Long Thành","Long Thành, Đồng Nai","Huyện Long Thành, Tỉnh Đồng Nai","740","75","False"
"60eaaa6f1173335842c35585","Xuân Lộc","huyen","xuan-loc","Huyện Xuân Lộc","Xuân Lộc, Đồng Nai","Huyện Xuân Lộc, Tỉnh Đồng Nai","741","75","False"
"60eaaa6f1173335842c35586","Nhơn Trạch","huyen","nhon-trach","Huyện Nhơn Trạch","Nhơn Trạch, Đồng Nai","Huyện Nhơn Trạch, Tỉnh Đồng Nai","742","75","False"
"60eaaa6f1173335842c35587","Vũng Tàu","thanh-pho","vung-tau","Thành phố Vũng Tàu","Vũng Tàu, Bà Rịa - Vũng Tàu","Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu","747","77","False"
"60eaaa6f1173335842c35588","Bà Rịa","thanh-pho","ba-ria","Thành phố Bà Rịa","Bà Rịa, Bà Rịa - Vũng Tàu","Thành phố Bà Rịa, Tỉnh Bà Rịa - Vũng Tàu","748","77","False"
"60eaaa6f1173335842c35589","Châu Đức","huyen","chau-duc","Huyện Châu Đức","Châu Đức, Bà Rịa - Vũng Tàu","Huyện Châu Đức, Tỉnh Bà Rịa - Vũng Tàu","750","77","False"
"60eaaa6f1173335842c3558a","Xuyên Mộc","huyen","xuyen-moc","Huyện Xuyên Mộc","Xuyên Mộc, Bà Rịa - Vũng Tàu","Huyện Xuyên Mộc, Tỉnh Bà Rịa - Vũng Tàu","751","77","False"
"60eaaa6f1173335842c3558b","Long Điền","huyen","long-dien","Huyện Long Điền","Long Điền, Bà Rịa - Vũng Tàu","Huyện Long Điền, Tỉnh Bà Rịa - Vũng Tàu","752","77","False"
"60eaaa6f1173335842c3558c","Đất Đỏ","huyen","dat-do","Huyện Đất Đỏ","Đất Đỏ, Bà Rịa - Vũng Tàu","Huyện Đất Đỏ, Tỉnh Bà Rịa - Vũng Tàu","753","77","False"
"60eaaa6f1173335842c3558d","Phú Mỹ","thi-xa","phu-my","Thị xã Phú Mỹ","Phú Mỹ, Bà Rịa - Vũng Tàu","Thị xã Phú Mỹ, Tỉnh Bà Rịa - Vũng Tàu","754","77","False"
"60eaaa6f1173335842c3558e","Côn Đảo","huyen","con-dao","Huyện Côn Đảo","Côn Đảo, Bà Rịa - Vũng Tàu","Huyện Côn Đảo, Tỉnh Bà Rịa - Vũng Tàu","755","77","False"
"60eaaa6f1173335842c3558f","1","quan","1","Quận 1","1, Hồ Chí Minh","Quận 1, Thành phố Hồ Chí Minh","760","79","False"
"60eaaa6f1173335842c35590","12","quan","12","Quận 12","12, Hồ Chí Minh","Quận 12, Thành phố Hồ Chí Minh","761","79","False"
"60eaaa6f1173335842c35591","Gò Vấp","quan","go-vap","Quận Gò Vấp","Gò Vấp, Hồ Chí Minh","Quận Gò Vấp, Thành phố Hồ Chí Minh","764","79","False"
"60eaaa6f1173335842c35592","Bình Thạnh","quan","binh-thanh","Quận Bình Thạnh","Bình Thạnh, Hồ Chí Minh","Quận Bình Thạnh, Thành phố Hồ Chí Minh","765","79","False"
"60eaaa6f1173335842c35593","Tân Bình","quan","tan-binh","Quận Tân Bình","Tân Bình, Hồ Chí Minh","Quận Tân Bình, Thành phố Hồ Chí Minh","766","79","False"
"60eaaa6f1173335842c35594","Tân Phú","quan","tan-phu","Quận Tân Phú","Tân Phú, Hồ Chí Minh","Quận Tân Phú, Thành phố Hồ Chí Minh","767","79","False"
"60eaaa6f1173335842c35595","Phú Nhuận","quan","phu-nhuan","Quận Phú Nhuận","Phú Nhuận, Hồ Chí Minh","Quận Phú Nhuận, Thành phố Hồ Chí Minh","768","79","False"
"60eaaa6f1173335842c35596","Thủ Đức","thanh-pho","thu-duc","Thành phố Thủ Đức","Thủ Đức, Hồ Chí Minh","Thành phố Thủ Đức, Thành phố Hồ Chí Minh","769","79","False"
"60eaaa6f1173335842c35597","3","quan","3","Quận 3","3, Hồ Chí Minh","Quận 3, Thành phố Hồ Chí Minh","770","79","False"
"60eaaa6f1173335842c35598","10","quan","10","Quận 10","10, Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","771","79","False"
"60eaaa6f1173335842c35599","11","quan","11","Quận 11","11, Hồ Chí Minh","Quận 11, Thành phố Hồ Chí Minh","772","79","False"
"60eaaa6f1173335842c3559a","4","quan","4","Quận 4","4, Hồ Chí Minh","Quận 4, Thành phố Hồ Chí Minh","773","79","False"
"60eaaa6f1173335842c3559b","5","quan","5","Quận 5","5, Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","774","79","False"
"60eaaa6f1173335842c3559c","6","quan","6","Quận 6","6, Hồ Chí Minh","Quận 6, Thành phố Hồ Chí Minh","775","79","False"
"60eaaa6f1173335842c3559d","8","quan","8","Quận 8","8, Hồ Chí Minh","Quận 8, Thành phố Hồ Chí Minh","776","79","False"
"60eaaa6f1173335842c3559e","Bình Tân","quan","binh-tan","Quận Bình Tân","Bình Tân, Hồ Chí Minh","Quận Bình Tân, Thành phố Hồ Chí Minh","777","79","False"
"60eaaa6f1173335842c3559f","7","quan","7","Quận 7","7, Hồ Chí Minh","Quận 7, Thành phố Hồ Chí Minh","778","79","False"
"60eaaa6f1173335842c355a0","Củ Chi","huyen","cu-chi","Huyện Củ Chi","Củ Chi, Hồ Chí Minh","Huyện Củ Chi, Thành phố Hồ Chí Minh","783","79","False"
"60eaaa6f1173335842c355a1","Hóc Môn","huyen","hoc-mon","Huyện Hóc Môn","Hóc Môn, Hồ Chí Minh","Huyện Hóc Môn, Thành phố Hồ Chí Minh","784","79","False"
"60eaaa6f1173335842c355a2","Bình Chánh","huyen","binh-chanh","Huyện Bình Chánh","Bình Chánh, Hồ Chí Minh","Huyện Bình Chánh, Thành phố Hồ Chí Minh","785","79","False"
"60eaaa6f1173335842c355a3","Nhà Bè","huyen","nha-be","Huyện Nhà Bè","Nhà Bè, Hồ Chí Minh","Huyện Nhà Bè, Thành phố Hồ Chí Minh","786","79","False"
"60eaaa6f1173335842c355a4","Cần Giờ","huyen","can-gio","Huyện Cần Giờ","Cần Giờ, Hồ Chí Minh","Huyện Cần Giờ, Thành phố Hồ Chí Minh","787","79","False"
"60eaaa6f1173335842c355a5","Tân An","thanh-pho","tan-an","Thành phố Tân An","Tân An, Long An","Thành phố Tân An, Tỉnh Long An","794","80","False"
"60eaaa6f1173335842c355a6","Kiến Tường","thi-xa","kien-tuong","Thị xã Kiến Tường","Kiến Tường, Long An","Thị xã Kiến Tường, Tỉnh Long An","795","80","False"
"60eaaa6f1173335842c355a7","Tân Hưng","huyen","tan-hung","Huyện Tân Hưng","Tân Hưng, Long An","Huyện Tân Hưng, Tỉnh Long An","796","80","False"
"60eaaa6f1173335842c355a8","Vĩnh Hưng","huyen","vinh-hung","Huyện Vĩnh Hưng","Vĩnh Hưng, Long An","Huyện Vĩnh Hưng, Tỉnh Long An","797","80","False"
"60eaaa6f1173335842c355a9","Mộc Hóa","huyen","moc-hoa","Huyện Mộc Hóa","Mộc Hóa, Long An","Huyện Mộc Hóa, Tỉnh Long An","798","80","False"
"60eaaa6f1173335842c355aa","Tân Thạnh","huyen","tan-thanh","Huyện Tân Thạnh","Tân Thạnh, Long An","Huyện Tân Thạnh, Tỉnh Long An","799","80","False"
"60eaaa6f1173335842c355ab","Thạnh Hóa","huyen","thanh-hoa","Huyện Thạnh Hóa","Thạnh Hóa, Long An","Huyện Thạnh Hóa, Tỉnh Long An","800","80","False"
"60eaaa6f1173335842c355ac","Đức Huệ","huyen","duc-hue","Huyện Đức Huệ","Đức Huệ, Long An","Huyện Đức Huệ, Tỉnh Long An","801","80","False"
"60eaaa6f1173335842c355ad","Đức Hòa","huyen","duc-hoa","Huyện Đức Hòa","Đức Hòa, Long An","Huyện Đức Hòa, Tỉnh Long An","802","80","False"
"60eaaa6f1173335842c355ae","Bến Lức","huyen","ben-luc","Huyện Bến Lức","Bến Lức, Long An","Huyện Bến Lức, Tỉnh Long An","803","80","False"
"60eaaa6f1173335842c355af","Thủ Thừa","huyen","thu-thua","Huyện Thủ Thừa","Thủ Thừa, Long An","Huyện Thủ Thừa, Tỉnh Long An","804","80","False"
"60eaaa6f1173335842c355b0","Tân Trụ","huyen","tan-tru","Huyện Tân Trụ","Tân Trụ, Long An","Huyện Tân Trụ, Tỉnh Long An","805","80","False"
"60eaaa6f1173335842c355b1","Cần Đước","huyen","can-duoc","Huyện Cần Đước","Cần Đước, Long An","Huyện Cần Đước, Tỉnh Long An","806","80","False"
"60eaaa6f1173335842c355b2","Cần Giuộc","huyen","can-giuoc","Huyện Cần Giuộc","Cần Giuộc, Long An","Huyện Cần Giuộc, Tỉnh Long An","807","80","False"
"60eaaa6f1173335842c355b3","Châu Thành","huyen","chau-thanh","Huyện Châu Thành","Châu Thành, Long An","Huyện Châu Thành, Tỉnh Long An","808","80","False"
"60eaaa6f1173335842c355b4","Mỹ Tho","thanh-pho","my-tho","Thành phố Mỹ Tho","Mỹ Tho, Tiền Giang","Thành phố Mỹ Tho, Tỉnh Tiền Giang","815","82","False"
"60eaaa6f1173335842c355b5","Gò Công","thi-xa","go-cong","Thị xã Gò Công","Gò Công, Tiền Giang","Thị xã Gò Công, Tỉnh Tiền Giang","816","82","False"
"60eaaa6f1173335842c355b6","Cai Lậy","thi-xa","cai-lay","Thị xã Cai Lậy","Cai Lậy, Tiền Giang","Thị xã Cai Lậy, Tỉnh Tiền Giang","817","82","False"
"60eaaa6f1173335842c355b7","Tân Phước","huyen","tan-phuoc","Huyện Tân Phước","Tân Phước, Tiền Giang","Huyện Tân Phước, Tỉnh Tiền Giang","818","82","False"
"60eaaa6f1173335842c355b8","Cái Bè","huyen","cai-be","Huyện Cái Bè","Cái Bè, Tiền Giang","Huyện Cái Bè, Tỉnh Tiền Giang","819","82","False"
"60eaaa6f1173335842c355b9","Cai Lậy","huyen","cai-lay","Huyện Cai Lậy","Cai Lậy, Tiền Giang","Huyện Cai Lậy, Tỉnh Tiền Giang","820","82","False"
"60eaaa6f1173335842c355ba","Châu Thành","huyen","chau-thanh","Huyện Châu Thành","Châu Thành, Tiền Giang","Huyện Châu Thành, Tỉnh Tiền Giang","821","82","False"
"60eaaa6f1173335842c355bb","Chợ Gạo","huyen","cho-gao","Huyện Chợ Gạo","Chợ Gạo, Tiền Giang","Huyện Chợ Gạo, Tỉnh Tiền Giang","822","82","False"
"60eaaa6f1173335842c355bc","Gò Công Tây","huyen","go-cong-tay","Huyện Gò Công Tây","Gò Công Tây, Tiền Giang","Huyện Gò Công Tây, Tỉnh Tiền Giang","823","82","False"
"60eaaa6f1173335842c355bd","Gò Công Đông","huyen","go-cong-dong","Huyện Gò Công Đông","Gò Công Đông, Tiền Giang","Huyện Gò Công Đông, Tỉnh Tiền Giang","824","82","False"
"60eaaa6f1173335842c355be","Tân Phú Đông","huyen","tan-phu-dong","Huyện Tân Phú Đông","Tân Phú Đông, Tiền Giang","Huyện Tân Phú Đông, Tỉnh Tiền Giang","825","82","False"
"60eaaa6f1173335842c355bf","Bến Tre","thanh-pho","ben-tre","Thành phố Bến Tre","Bến Tre, Bến Tre","Thành phố Bến Tre, Tỉnh Bến Tre","829","83","False"
"60eaaa6f1173335842c355c0","Châu Thành","huyen","chau-thanh","Huyện Châu Thành","Châu Thành, Bến Tre","Huyện Châu Thành, Tỉnh Bến Tre","831","83","False"
"60eaaa6f1173335842c355c1","Chợ Lách","huyen","cho-lach","Huyện Chợ Lách","Chợ Lách, Bến Tre","Huyện Chợ Lách, Tỉnh Bến Tre","832","83","False"
"60eaaa6f1173335842c355c2","Mỏ Cày Nam","huyen","mo-cay-nam","Huyện Mỏ Cày Nam","Mỏ Cày Nam, Bến Tre","Huyện Mỏ Cày Nam, Tỉnh Bến Tre","833","83","False"
"60eaaa6f1173335842c355c3","Giồng Trôm","huyen","giong-trom","Huyện Giồng Trôm","Giồng Trôm, Bến Tre","Huyện Giồng Trôm, Tỉnh Bến Tre","834","83","False"
"60eaaa6f1173335842c355c4","Bình Đại","huyen","binh-dai","Huyện Bình Đại","Bình Đại, Bến Tre","Huyện Bình Đại, Tỉnh Bến Tre","835","83","False"
"60eaaa6f1173335842c355c5","Ba Tri","huyen","ba-tri","Huyện Ba Tri","Ba Tri, Bến Tre","Huyện Ba Tri, Tỉnh Bến Tre","836","83","False"
"60eaaa6f1173335842c355c6","Thạnh Phú","huyen","thanh-phu","Huyện Thạnh Phú","Thạnh Phú, Bến Tre","Huyện Thạnh Phú, Tỉnh Bến Tre","837","83","False"
"60eaaa6f1173335842c355c7","Mỏ Cày Bắc","huyen","mo-cay-bac","Huyện Mỏ Cày Bắc","Mỏ Cày Bắc, Bến Tre","Huyện Mỏ Cày Bắc, Tỉnh Bến Tre","838","83","False"
"60eaaa6f1173335842c355c8","Trà Vinh","thanh-pho","tra-vinh","Thành phố Trà Vinh","Trà Vinh, Trà Vinh","Thành phố Trà Vinh, Tỉnh Trà Vinh","842","84","False"
"60eaaa6f1173335842c355c9","Càng Long","huyen","cang-long","Huyện Càng Long","Càng Long, Trà Vinh","Huyện Càng Long, Tỉnh Trà Vinh","844","84","False"
