"id","name","type","slug","name_with_type","path","path_with_type","code","parent_code","isDeleted"
"60eaaa6e1173335842c352bd","Phụng Công","xa","phung-cong","Xã Phụng Công","Phụng Công, Văn Giang, Hưng Yên","Xã Phụng Công, Huyện Văn Giang, Tỉnh Hưng Yên","12028","326","False"
"60eaaa701173335842c359a5","Phùng Giáo","xa","phung-giao","Xã Phùng Giáo","Phùng Giáo, Ngọc Lặc, Thanh Hóa","Xã Phùng Giáo, Huyện Ngọc Lặc, Tỉnh Thanh Hóa","15106","389","False"
"60eaaa731173335842c36efa","Phụng Hiệp","xa","phung-hiep","Xã Phụng Hiệp","Phụng Hiệp, Phụng Hiệp, Hậu Giang","Xã Phụng Hiệp, Huyện Phụng Hiệp, Tỉnh Hậu Giang","31417","934","False"
"60eaaa6e1173335842c35308","Phùng Hưng","xa","phung-hung","Xã Phùng Hưng","Phùng Hưng, Khoái Châu, Hưng Yên","Xã Phùng Hưng, Huyện Khoái Châu, Tỉnh Hưng Yên","12253","330","False"
"60eaaa701173335842c359a6","Phùng Minh","xa","phung-minh","Xã Phùng Minh","Phùng Minh, Ngọc Lặc, Thanh Hóa","Xã Phùng Minh, Huyện Ngọc Lặc, Tỉnh Thanh Hóa","15109","389","False"
"60eaaa6e1173335842c34f9c","Phùng Nguyên","xa","phung-nguyen","Xã Phùng Nguyên","Phùng Nguyên, Lâm Thao, Phú Thọ","Xã Phùng Nguyên, Huyện Lâm Thao, Tỉnh Phú Thọ","08521","237","False"
"60eaaa6e1173335842c34517","Phụng Thượng","xa","phung-thuong","Xã Phụng Thượng","Phụng Thượng, Phúc Thọ, Hà Nội","Xã Phụng Thượng, Huyện Phúc Thọ, Thành phố Hà Nội","09769","272","False"
"60eaaa6e1173335842c34566","Phùng Xá","xa","phung-xa","Xã Phùng Xá","Phùng Xá, Thạch Thất, Hà Nội","Xã Phùng Xá, Huyện Thạch Thất, Thành phố Hà Nội","09997","276","False"
"60eaaa6e1173335842c34601","Phùng Xá","xa","phung-xa","Xã Phùng Xá","Phùng Xá, Mỹ Đức, Hà Nội","Xã Phùng Xá, Huyện Mỹ Đức, Thành phố Hà Nội","10474","282","False"
"60eaaa721173335842c366ca","Phước An","xa","phuoc-an","Xã Phước An","Phước An, Hớn Quản, Bình Phước","Xã Phước An, Huyện Hớn Quản, Tỉnh Bình Phước","25351","694","False"
"60eaaa721173335842c36860","Phước An","xa","phuoc-an","Xã Phước An","Phước An, Nhơn Trạch, Đồng Nai","Xã Phước An, Huyện Nhơn Trạch, Tỉnh Đồng Nai","26503","742","False"
"60eaaa721173335842c3658f","Phước An","thi-tran","phuoc-an","Thị trấn Phước An","Phước An, Krông Pắc, Đắk Lắk","Thị trấn Phước An, Huyện Krông Pắc, Tỉnh Đắk Lắk","24490","654","False"
"60eaaa721173335842c36201","Phước An","xa","phuoc-an","Xã Phước An","Phước An, Tuy Phước, Bình Định","Xã Phước An, Huyện Tuy Phước, Tỉnh Bình Định","21985","550","False"
"60eaaa721173335842c36691","Phước Bình","phuong","phuoc-binh","Phường Phước Bình","Phước Bình, Phước Long, Bình Phước","Phường Phước Bình, Thị xã Phước Long, Tỉnh Bình Phước","25219","688","False"
"60eaaa721173335842c36758","Phước Bình","xa","phuoc-binh","Xã Phước Bình","Phước Bình, Trảng Bàng, Tây Ninh","Xã Phước Bình, Thị xã Trảng Bàng, Tỉnh Tây Ninh","25729","712","False"
"60eaaa721173335842c36313","Phước Bình","xa","phuoc-binh","Xã Phước Bình","Phước Bình, Bác Ái, Ninh Thuận","Xã Phước Bình, Huyện Bác Ái, Tỉnh Ninh Thuận","22783","584","False"
"60eaaa721173335842c36843","Phước Bình","xa","phuoc-binh","Xã Phước Bình","Phước Bình, Long Thành, Đồng Nai","Xã Phước Bình, Huyện Long Thành, Tỉnh Đồng Nai","26416","740","False"
"60eaaa721173335842c3692a","Phước Bình","phuong","phuoc-binh","Phường Phước Bình","Phước Bình, Thủ Đức, Hồ Chí Minh","Phường Phước Bình, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","26863","769","False"
"60eaaa721173335842c3688d","Phước Bửu","thi-tran","phuoc-buu","Thị trấn Phước Bửu","Phước Bửu, Xuyên Mộc, Bà Rịa - Vũng Tàu","Thị trấn Phước Bửu, Huyện Xuyên Mộc, Tỉnh Bà Rịa - Vũng Tàu","26620","751","False"
"60eaaa721173335842c3668b","Phước Cát ","thi-tran","phuoc-cat","Thị trấn Phước Cát ","Phước Cát , Cát Tiên, Lâm Đồng","Thị trấn Phước Cát , Huyện Cát Tiên, Tỉnh Lâm Đồng","25180","683","False"
"60eaaa721173335842c36688","Phước Cát 2","xa","phuoc-cat-2","Xã Phước Cát 2","Phước Cát 2, Cát Tiên, Lâm Đồng","Xã Phước Cát 2, Huyện Cát Tiên, Tỉnh Lâm Đồng","25165","683","False"
"60eaaa721173335842c36050","Phước Chánh","xa","phuoc-chanh","Xã Phước Chánh","Phước Chánh, Phước Sơn, Quảng Nam","Xã Phước Chánh, Huyện Phước Sơn, Tỉnh Quảng Nam","20740","511","False"
"60eaaa721173335842c3675b","Phước Chỉ","xa","phuoc-chi","Xã Phước Chỉ","Phước Chỉ, Trảng Bàng, Tây Ninh","Xã Phước Chỉ, Thị xã Trảng Bàng, Tỉnh Tây Ninh","25738","712","False"
"60eaaa721173335842c36336","Phước Chiến","xa","phuoc-chien","Xã Phước Chiến","Phước Chiến, Thuận Bắc, Ninh Thuận","Xã Phước Chiến, Huyện Thuận Bắc, Tỉnh Ninh Thuận","22837","588","False"
"60eaaa721173335842c3631a","Phước Chính","xa","phuoc-chinh","Xã Phước Chính","Phước Chính, Bác Ái, Ninh Thuận","Xã Phước Chính, Huyện Bác Ái, Tỉnh Ninh Thuận","22804","584","False"
"60eaaa721173335842c36051","Phước Công","xa","phuoc-cong","Xã Phước Công","Phước Công, Phước Sơn, Quảng Nam","Xã Phước Công, Huyện Phước Sơn, Tỉnh Quảng Nam","20743","511","False"
"60eaaa721173335842c3632d","Phước Dân","thi-tran","phuoc-dan","Thị trấn Phước Dân","Phước Dân, Ninh Phước, Ninh Thuận","Thị trấn Phước Dân, Huyện Ninh Phước, Tỉnh Ninh Thuận","22870","587","False"
"60eaaa721173335842c36342","Phước Diêm","xa","phuoc-diem","Xã Phước Diêm","Phước Diêm, Thuận Nam, Ninh Thuận","Xã Phước Diêm, Huyện Thuận Nam, Tỉnh Ninh Thuận","22909","589","False"
"60eaaa721173335842c36340","Phước Dinh","xa","phuoc-dinh","Xã Phước Dinh","Phước Dinh, Thuận Nam, Ninh Thuận","Xã Phước Dinh, Huyện Thuận Nam, Tỉnh Ninh Thuận","22903","589","False"
"60eaaa721173335842c36319","Phước Đại","xa","phuoc-dai","Xã Phước Đại","Phước Đại, Bác Ái, Ninh Thuận","Xã Phước Đại, Huyện Bác Ái, Tỉnh Ninh Thuận","22801","584","False"
"60eaaa721173335842c36746","Phước Đông","xa","phuoc-dong","Xã Phước Đông","Phước Đông, Gò Dầu, Tây Ninh","Xã Phước Đông, Huyện Gò Dầu, Tỉnh Tây Ninh","25672","710","False"
"60eaaa721173335842c36a88","Phước Đông","xa","phuoc-dong","Xã Phước Đông","Phước Đông, Cần Đước, Long An","Xã Phước Đông, Huyện Cần Đước, Tỉnh Long An","28150","806","False"
"60eaaa721173335842c36292","Phước Đồng","xa","phuoc-dong","Xã Phước Đồng","Phước Đồng, Nha Trang, Khánh Hòa","Xã Phước Đồng, Thành phố Nha Trang, Tỉnh Khánh Hòa","22405","568","False"
"60eaaa721173335842c3604d","Phước Đức","xa","phuoc-duc","Xã Phước Đức","Phước Đức, Phước Sơn, Quảng Nam","Xã Phước Đức, Huyện Phước Sơn, Tỉnh Quảng Nam","20731","511","False"
"60eaaa721173335842c3605b","Phước Gia","xa","phuoc-gia","Xã Phước Gia","Phước Gia, Hiệp Đức, Quảng Nam","Xã Phước Gia, Huyện Hiệp Đức, Tỉnh Quảng Nam","20776","512","False"
"60eaaa721173335842c3633c","Phước Hà","xa","phuoc-ha","Xã Phước Hà","Phước Hà, Thuận Nam, Ninh Thuận","Xã Phước Hà, Huyện Thuận Nam, Tỉnh Ninh Thuận","22885","589","False"
"60eaaa721173335842c36282","Phước Hải","phuong","phuoc-hai","Phường Phước Hải","Phước Hải, Nha Trang, Khánh Hòa","Phường Phước Hải, Thành phố Nha Trang, Tỉnh Khánh Hòa","22357","568","False"
"60eaaa721173335842c36334","Phước Hải","xa","phuoc-hai","Xã Phước Hải","Phước Hải, Ninh Phước, Ninh Thuận","Xã Phước Hải, Huyện Ninh Phước, Tỉnh Ninh Thuận","22894","587","False"
"60eaaa721173335842c368a5","Phước Hải","thi-tran","phuoc-hai","Thị trấn Phước Hải","Phước Hải, Đất Đỏ, Bà Rịa - Vũng Tàu","Thị trấn Phước Hải, Huyện Đất Đỏ, Tỉnh Bà Rịa - Vũng Tàu","26692","753","False"
"60eaaa721173335842c36c28","Phước Hảo","xa","phuoc-hao","Xã Phước Hảo","Phước Hảo, Châu Thành, Trà Vinh","Xã Phước Hảo, Huyện Châu Thành, Tỉnh Trà Vinh","29404","847","False"
"60eaaa721173335842c36330","Phước Hậu","xa","phuoc-hau","Xã Phước Hậu","Phước Hậu, Ninh Phước, Ninh Thuận","Xã Phước Hậu, Huyện Ninh Phước, Tỉnh Ninh Thuận","22879","587","False"
"60eaaa721173335842c36a8f","Phước Hậu","xa","phuoc-hau","Xã Phước Hậu","Phước Hậu, Cần Giuộc, Long An","Xã Phước Hậu, Huyện Cần Giuộc, Tỉnh Long An","28174","807","False"
"60eaaa721173335842c36c6c","Phước Hậu","xa","phuoc-hau","Xã Phước Hậu","Phước Hậu, Long Hồ, Vĩnh Long","Xã Phước Hậu, Huyện Long Hồ, Tỉnh Vĩnh Long","29596","857","False"
"60eaaa721173335842c36873","Phước Hiệp","phuong","phuoc-hiep","Phường Phước Hiệp","Phước Hiệp, Bà Rịa, Bà Rịa - Vũng Tàu","Phường Phước Hiệp, Thành phố Bà Rịa, Tỉnh Bà Rịa - Vũng Tàu","26551","748","False"
"60eaaa721173335842c369b7","Phước Hiệp","xa","phuoc-hiep","Xã Phước Hiệp","Phước Hiệp, Củ Chi, Hồ Chí Minh","Xã Phước Hiệp, Huyện Củ Chi, Thành phố Hồ Chí Minh","27529","783","False"
"60eaaa721173335842c3604b","Phước Hiệp","xa","phuoc-hiep","Xã Phước Hiệp","Phước Hiệp, Phước Sơn, Quảng Nam","Xã Phước Hiệp, Huyện Phước Sơn, Tỉnh Quảng Nam","20728","511","False"
"60eaaa721173335842c361fd","Phước Hiệp","xa","phuoc-hiep","Xã Phước Hiệp","Phước Hiệp, Tuy Phước, Bình Định","Xã Phước Hiệp, Huyện Tuy Phước, Tỉnh Bình Định","21973","550","False"
"60eaaa721173335842c36b85","Phước Hiệp","xa","phuoc-hiep","Xã Phước Hiệp","Phước Hiệp, Mỏ Cày Nam, Bến Tre","Xã Phước Hiệp, Huyện Mỏ Cày Nam, Tỉnh Bến Tre","28942","833","False"
"60eaaa721173335842c3678f","Phước Hoà","xa","phuoc-hoa","Xã Phước Hoà","Phước Hoà, Phú Giáo, Bình Dương","Xã Phước Hoà, Huyện Phú Giáo, Tỉnh Bình Dương","25885","722","False"
"60eaaa721173335842c368ac","Phước Hoà","phuong","phuoc-hoa","Phường Phước Hoà","Phước Hoà, Phú Mỹ, Bà Rịa - Vũng Tàu","Phường Phước Hoà, Thị xã Phú Mỹ, Tỉnh Bà Rịa - Vũng Tàu","26713","754","False"
"60eaaa721173335842c3604c","Phước Hoà","xa","phuoc-hoa","Xã Phước Hoà","Phước Hoà, Phước Sơn, Quảng Nam","Xã Phước Hoà, Huyện Phước Sơn, Tỉnh Quảng Nam","20729","511","False"
"60eaaa721173335842c36287","Phước Hòa","phuong","phuoc-hoa","Phường Phước Hòa","Phước Hòa, Nha Trang, Khánh Hòa","Phường Phước Hòa, Thành phố Nha Trang, Tỉnh Khánh Hòa","22372","568","False"
"60eaaa721173335842c36314","Phước Hòa","xa","phuoc-hoa","Xã Phước Hòa","Phước Hòa, Bác Ái, Ninh Thuận","Xã Phước Hòa, Huyện Bác Ái, Tỉnh Ninh Thuận","22786","584","False"
"60eaaa721173335842c35fce","Phước Hòa","phuong","phuoc-hoa","Phường Phước Hòa","Phước Hòa, Tam Kỳ, Quảng Nam","Phường Phước Hòa, Thành phố Tam Kỳ, Tỉnh Quảng Nam","20338","502","False"
"60eaaa721173335842c361fb","Phước Hòa","xa","phuoc-hoa","Xã Phước Hòa","Phước Hòa, Tuy Phước, Bình Định","Xã Phước Hòa, Huyện Tuy Phước, Tỉnh Bình Định","21967","550","False"
"60eaaa721173335842c36356","Phước Hội","phuong","phuoc-hoi","Phường Phước Hội","Phước Hội, La Gi, Bình Thuận","Phường Phước Hội, Thị xã La Gi, Tỉnh Bình Thuận","23231","594","False"
"60eaaa721173335842c368a3","Phước Hội","xa","phuoc-hoi","Xã Phước Hội","Phước Hội, Đất Đỏ, Bà Rịa - Vũng Tàu","Xã Phước Hội, Huyện Đất Đỏ, Tỉnh Bà Rịa - Vũng Tàu","26686","753","False"
"60eaaa721173335842c36872","Phước Hưng","phuong","phuoc-hung","Phường Phước Hưng","Phước Hưng, Bà Rịa, Bà Rịa - Vũng Tàu","Phường Phước Hưng, Thành phố Bà Rịa, Tỉnh Bà Rịa - Vũng Tàu","26548","748","False"
"60eaaa721173335842c368a0","Phước Hưng","xa","phuoc-hung","Xã Phước Hưng","Phước Hưng, Long Điền, Bà Rịa - Vũng Tàu","Xã Phước Hưng, Huyện Long Điền, Tỉnh Bà Rịa - Vũng Tàu","26677","752","False"
"60eaaa721173335842c361f9","Phước Hưng","xa","phuoc-hung","Xã Phước Hưng","Phước Hưng, Tuy Phước, Bình Định","Xã Phước Hưng, Huyện Tuy Phước, Tỉnh Bình Định","21961","550","False"
"60eaaa721173335842c36c3d","Phước Hưng","xa","phuoc-hung","Xã Phước Hưng","Phước Hưng, Trà Cú, Trà Vinh","Xã Phước Hưng, Huyện Trà Cú, Tỉnh Trà Vinh","29464","849","False"
"60eaaa721173335842c36d70","Phước Hưng","xa","phuoc-hung","Xã Phước Hưng","Phước Hưng, An Phú, An Giang","Xã Phước Hưng, Huyện An Phú, Tỉnh An Giang","30358","886","False"
"60eaaa721173335842c36333","Phước Hữu","xa","phuoc-huu","Xã Phước Hữu","Phước Hữu, Ninh Phước, Ninh Thuận","Xã Phước Hữu, Huyện Ninh Phước, Tỉnh Ninh Thuận","22891","587","False"
"60eaaa721173335842c36338","Phước Kháng","xa","phuoc-khang","Xã Phước Kháng","Phước Kháng, Thuận Bắc, Ninh Thuận","Xã Phước Kháng, Huyện Thuận Bắc, Tỉnh Ninh Thuận","22843","588","False"
"60eaaa721173335842c3685f","Phước Khánh","xa","phuoc-khanh","Xã Phước Khánh","Phước Khánh, Nhơn Trạch, Đồng Nai","Xã Phước Khánh, Huyện Nhơn Trạch, Tỉnh Đồng Nai","26500","742","False"
"60eaaa721173335842c369de","Phước Kiển","xa","phuoc-kien","Xã Phước Kiển","Phước Kiển, Nhà Bè, Hồ Chí Minh","Xã Phước Kiển, Huyện Nhà Bè, Thành phố Hồ Chí Minh","27646","786","False"
"60eaaa721173335842c36052","Phước Kim","xa","phuoc-kim","Xã Phước Kim","Phước Kim, Phước Sơn, Quảng Nam","Xã Phước Kim, Huyện Phước Sơn, Tỉnh Quảng Nam","20746","511","False"
"60eaaa721173335842c36a91","Phước Lại","xa","phuoc-lai","Xã Phước Lại","Phước Lại, Cần Giuộc, Long An","Xã Phước Lại, Huyện Cần Giuộc, Tỉnh Long An","28180","807","False"
"60eaaa721173335842c36a92","Phước Lâm","xa","phuoc-lam","Xã Phước Lâm","Phước Lâm, Cần Giuộc, Long An","Xã Phước Lâm, Huyện Cần Giuộc, Tỉnh Long An","28183","807","False"
"60eaaa721173335842c36adf","Phước Lập","xa","phuoc-lap","Xã Phước Lập","Phước Lập, Tân Phước, Tiền Giang","Xã Phước Lập, Huyện Tân Phước, Tỉnh Tiền Giang","28357","818","False"
"60eaaa721173335842c36289","Phước Long","phuong","phuoc-long","Phường Phước Long","Phước Long, Nha Trang, Khánh Hòa","Phường Phước Long, Thành phố Nha Trang, Tỉnh Khánh Hòa","22378","568","False"
"60eaaa721173335842c36b9c","Phước Long","xa","phuoc-long","Xã Phước Long","Phước Long, Giồng Trôm, Bến Tre","Xã Phước Long, Huyện Giồng Trôm, Tỉnh Bến Tre","29020","834","False"
"60eaaa731173335842c36f9e","Phước Long","thi-tran","phuoc-long","Thị trấn Phước Long","Phước Long, Phước Long, Bạc Liêu","Thị trấn Phước Long, Huyện Phước Long, Tỉnh Bạc Liêu","31867","957","False"
"60eaaa731173335842c36fa1","Phước Long","xa","phuoc-long","Xã Phước Long","Phước Long, Phước Long, Bạc Liêu","Xã Phước Long, Huyện Phước Long, Tỉnh Bạc Liêu","31876","957","False"
"60eaaa721173335842c36926","Phước Long A","phuong","phuoc-long-a","Phường Phước Long A","Phước Long A, Thủ Đức, Hồ Chí Minh","Phường Phước Long A, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","26851","769","False"
"60eaaa721173335842c36925","Phước Long B","phuong","phuoc-long-b","Phường Phước Long B","Phước Long B, Thủ Đức, Hồ Chí Minh","Phường Phước Long B, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","26848","769","False"
"60eaaa721173335842c368a2","Phước Long Thọ","xa","phuoc-long-tho","Xã Phước Long Thọ","Phước Long Thọ, Đất Đỏ, Bà Rịa - Vũng Tàu","Xã Phước Long Thọ, Huyện Đất Đỏ, Tỉnh Bà Rịa - Vũng Tàu","26683","753","False"
"60eaaa721173335842c3667c","Phước Lộc","xa","phuoc-loc","Xã Phước Lộc","Phước Lộc, Đạ Huoai, Lâm Đồng","Xã Phước Lộc, Huyện Đạ Huoai, Tỉnh Lâm Đồng","25123","681","False"
"60eaaa721173335842c36357","Phước Lộc","phuong","phuoc-loc","Phường Phước Lộc","Phước Lộc, La Gi, Bình Thuận","Phường Phước Lộc, Thị xã La Gi, Tỉnh Bình Thuận","23232","594","False"
"60eaaa721173335842c369df","Phước Lộc","xa","phuoc-loc","Xã Phước Lộc","Phước Lộc, Nhà Bè, Hồ Chí Minh","Xã Phước Lộc, Huyện Nhà Bè, Thành phố Hồ Chí Minh","27649","786","False"
"60eaaa721173335842c36053","Phước Lộc","xa","phuoc-loc","Xã Phước Lộc","Phước Lộc, Phước Sơn, Quảng Nam","Xã Phước Lộc, Huyện Phước Sơn, Tỉnh Quảng Nam","20749","511","False"
"60eaaa721173335842c361fe","Phước Lộc","xa","phuoc-loc","Xã Phước Lộc","Phước Lộc, Tuy Phước, Bình Định","Xã Phước Lộc, Huyện Tuy Phước, Tỉnh Bình Định","21976","550","False"
"60eaaa721173335842c36a62","Phước Lợi","xa","phuoc-loi","Xã Phước Lợi","Phước Lợi, Bến Lức, Long An","Xã Phước Lợi, Huyện Bến Lức, Tỉnh Long An","28030","803","False"
"60eaaa721173335842c36a8c","Phước Lý","xa","phuoc-ly","Xã Phước Lý","Phước Lý, Cần Giuộc, Long An","Xã Phước Lý, Huyện Cần Giuộc, Tỉnh Long An","28162","807","False"
"60eaaa721173335842c366a9","Phước Minh","xa","phuoc-minh","Xã Phước Minh","Phước Minh, Bù Gia Mập, Bình Phước","Xã Phước Minh, Huyện Bù Gia Mập, Tỉnh Bình Phước","25232","691","False"
"60eaaa721173335842c36722","Phước Minh","xa","phuoc-minh","Xã Phước Minh","Phước Minh, Dương Minh Châu, Tây Ninh","Xã Phước Minh, Huyện Dương Minh Châu, Tỉnh Tây Ninh","25564","707","False"
"60eaaa721173335842c36341","Phước Minh","xa","phuoc-minh","Xã Phước Minh","Phước Minh, Thuận Nam, Ninh Thuận","Xã Phước Minh, Huyện Thuận Nam, Tỉnh Ninh Thuận","22906","589","False"
"60eaaa721173335842c36304","Phước Mỹ","phuong","phuoc-my","Phường Phước Mỹ","Phước Mỹ, Phan Rang-Tháp Chàm, Ninh Thuận","Phường Phước Mỹ, Thành phố Phan Rang-Tháp Chàm, Tỉnh Ninh Thuận","22741","582","False"
"60eaaa721173335842c35fb5","Phước Mỹ","phuong","phuoc-my","Phường Phước Mỹ","Phước Mỹ, Sơn Trà, Đà Nẵng","Phường Phước Mỹ, Quận Sơn Trà, Thành phố Đà Nẵng","20275","493","False"
"60eaaa721173335842c3604f","Phước Mỹ","xa","phuoc-my","Xã Phước Mỹ","Phước Mỹ, Phước Sơn, Quảng Nam","Xã Phước Mỹ, Huyện Phước Sơn, Tỉnh Quảng Nam","20737","511","False"
"60eaaa721173335842c3617f","Phước Mỹ","xa","phuoc-my","Xã Phước Mỹ","Phước Mỹ, Quy Nhơn, Bình Định","Xã Phước Mỹ, Thành phố Quy Nhơn, Tỉnh Bình Định","21991","540","False"
"60eaaa721173335842c36be8","Phước Mỹ Trung","xa","phuoc-my-trung","Xã Phước Mỹ Trung","Phước Mỹ Trung, Mỏ Cày Bắc, Bến Tre","Xã Phước Mỹ Trung, Huyện Mỏ Cày Bắc, Tỉnh Bến Tre","28915","838","False"
"60eaaa721173335842c3633d","Phước Nam","xa","phuoc-nam","Xã Phước Nam","Phước Nam, Thuận Nam, Ninh Thuận","Xã Phước Nam, Huyện Thuận Nam, Tỉnh Ninh Thuận","22897","589","False"
"60eaaa721173335842c3604e","Phước Năng","xa","phuoc-nang","Xã Phước Năng","Phước Năng, Phước Sơn, Quảng Nam","Xã Phước Năng, Huyện Phước Sơn, Tỉnh Quảng Nam","20734","511","False"
"60eaaa721173335842c36bc3","Phước Ngãi","xa","phuoc-ngai","Xã Phước Ngãi","Phước Ngãi, Ba Tri, Bến Tre","Xã Phước Ngãi, Huyện Ba Tri, Tỉnh Bến Tre","29137","836","False"
"60eaaa721173335842c361ff","Phước Nghĩa","xa","phuoc-nghia","Xã Phước Nghĩa","Phước Nghĩa, Tuy Phước, Bình Định","Xã Phước Nghĩa, Huyện Tuy Phước, Tỉnh Bình Định","21979","550","False"
"60eaaa721173335842c36874","Phước Nguyên","phuong","phuoc-nguyen","Phường Phước Nguyên","Phước Nguyên, Bà Rịa, Bà Rịa - Vũng Tàu","Phường Phước Nguyên, Thành phố Bà Rịa, Tỉnh Bà Rịa - Vũng Tàu","26554","748","False"
"60eaaa721173335842c36721","Phước Ninh","xa","phuoc-ninh","Xã Phước Ninh","Phước Ninh, Dương Minh Châu, Tây Ninh","Xã Phước Ninh, Huyện Dương Minh Châu, Tỉnh Tây Ninh","25561","707","False"
"60eaaa721173335842c3633e","Phước Ninh","xa","phuoc-ninh","Xã Phước Ninh","Phước Ninh, Thuận Nam, Ninh Thuận","Xã Phước Ninh, Huyện Thuận Nam, Tỉnh Ninh Thuận","22898","589","False"
"60eaaa721173335842c35fa9","Phước Ninh","phuong","phuoc-ninh","Phường Phước Ninh","Phước Ninh, Hải Châu, Đà Nẵng","Phường Phước Ninh, Quận Hải Châu, Thành phố Đà Nẵng","20242","492","False"
"60eaaa721173335842c360ba","Phước Ninh","xa","phuoc-ninh","Xã Phước Ninh","Phước Ninh, Nông Sơn, Quảng Nam","Xã Phước Ninh, Huyện Nông Sơn, Tỉnh Quảng Nam","20669","519","False"
"60eaaa721173335842c361fa","Phước Quang","xa","phuoc-quang","Xã Phước Quang","Phước Quang, Tuy Phước, Bình Định","Xã Phước Quang, Huyện Tuy Phước, Tỉnh Bình Định","21964","550","False"
"60eaaa721173335842c36787","Phước Sang","xa","phuoc-sang","Xã Phước Sang","Phước Sang, Phú Giáo, Bình Dương","Xã Phước Sang, Huyện Phú Giáo, Tỉnh Bình Dương","25864","722","False"
"60eaaa721173335842c366ea","Phước Sơn","xa","phuoc-son","Xã Phước Sơn","Phước Sơn, Bù Đăng, Bình Phước","Xã Phước Sơn, Huyện Bù Đăng, Tỉnh Bình Phước","25429","696","False"
"60eaaa721173335842c3632e","Phước Sơn","xa","phuoc-son","Xã Phước Sơn","Phước Sơn, Ninh Phước, Ninh Thuận","Xã Phước Sơn, Huyện Ninh Phước, Tỉnh Ninh Thuận","22873","587","False"
"60eaaa721173335842c361fc","Phước Sơn","xa","phuoc-son","Xã Phước Sơn","Phước Sơn, Tuy Phước, Bình Định","Xã Phước Sơn, Huyện Tuy Phước, Tỉnh Bình Định","21970","550","False"
"60eaaa721173335842c366f8","Phước Tân","xa","phuoc-tan","Xã Phước Tân","Phước Tân, Phú Riềng, Bình Phước","Xã Phước Tân, Huyện Phú Riềng, Tỉnh Bình Phước","25250","698","False"
"60eaaa721173335842c36242","Phước Tân","xa","phuoc-tan","Xã Phước Tân","Phước Tân, Sơn Hòa, Phú Yên","Xã Phước Tân, Huyện Sơn Hòa, Tỉnh Phú Yên","22168","560","False"
"60eaaa721173335842c36283","Phước Tân","phuong","phuoc-tan","Phường Phước Tân","Phước Tân, Nha Trang, Khánh Hòa","Phường Phước Tân, Thành phố Nha Trang, Tỉnh Khánh Hòa","22360","568","False"
"60eaaa721173335842c367d3","Phước Tân","phuong","phuoc-tan","Phường Phước Tân","Phước Tân, Biên Hòa, Đồng Nai","Phường Phước Tân, Thành phố Biên Hòa, Tỉnh Đồng Nai","26377","731","False"
"60eaaa721173335842c36315","Phước Tân","xa","phuoc-tan","Xã Phước Tân","Phước Tân, Bác Ái, Ninh Thuận","Xã Phước Tân, Huyện Bác Ái, Tỉnh Ninh Thuận","22789","584","False"
"60eaaa721173335842c3688f","Phước Tân","xa","phuoc-tan","Xã Phước Tân","Phước Tân, Xuyên Mộc, Bà Rịa - Vũng Tàu","Xã Phước Tân, Huyện Xuyên Mộc, Tỉnh Bà Rịa - Vũng Tàu","26626","751","False"
"60eaaa721173335842c36aa1","Phước Tân Hưng","xa","phuoc-tan-hung","Xã Phước Tân Hưng","Phước Tân Hưng, Châu Thành, Long An","Xã Phước Tân Hưng, Huyện Châu Thành, Tỉnh Long An","28231","808","False"
"60eaaa721173335842c3632f","Phước Thái","xa","phuoc-thai","Xã Phước Thái","Phước Thái, Ninh Phước, Ninh Thuận","Xã Phước Thái, Huyện Ninh Phước, Tỉnh Ninh Thuận","22876","587","False"
"60eaaa721173335842c36845","Phước Thái","xa","phuoc-thai","Xã Phước Thái","Phước Thái, Long Thành, Đồng Nai","Xã Phước Thái, Huyện Long Thành, Tỉnh Đồng Nai","26422","740","False"
"60eaaa721173335842c36318","Phước Thành","xa","phuoc-thanh","Xã Phước Thành","Phước Thành, Bác Ái, Ninh Thuận","Xã Phước Thành, Huyện Bác Ái, Tỉnh Ninh Thuận","22798","584","False"
"60eaaa721173335842c36054","Phước Thành","xa","phuoc-thanh","Xã Phước Thành","Phước Thành, Phước Sơn, Quảng Nam","Xã Phước Thành, Huyện Phước Sơn, Tỉnh Quảng Nam","20752","511","False"
"60eaaa721173335842c36202","Phước Thành","xa","phuoc-thanh","Xã Phước Thành","Phước Thành, Tuy Phước, Bình Định","Xã Phước Thành, Huyện Tuy Phước, Tỉnh Bình Định","21988","550","False"
"60eaaa721173335842c36745","Phước Thạnh","xa","phuoc-thanh","Xã Phước Thạnh","Phước Thạnh, Gò Dầu, Tây Ninh","Xã Phước Thạnh, Huyện Gò Dầu, Tỉnh Tây Ninh","25669","710","False"
"60eaaa721173335842c369b6","Phước Thạnh","xa","phuoc-thanh","Xã Phước Thạnh","Phước Thạnh, Củ Chi, Hồ Chí Minh","Xã Phước Thạnh, Huyện Củ Chi, Thành phố Hồ Chí Minh","27526","783","False"
"60eaaa721173335842c36ab6","Phước Thạnh","xa","phuoc-thanh","Xã Phước Thạnh","Phước Thạnh, Mỹ Tho, Tiền Giang","Xã Phước Thạnh, Thành phố Mỹ Tho, Tỉnh Tiền Giang","28567","815","False"
